X,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Gustan
23,0.876,https://api.spotify.com/v1/audio-analysis/7oxuKi7HdDrO9sDgDM8Jha,0.372,241627,0.454,7oxuKi7HdDrO9sDgDM8Jha,8.78E-06,9,0.689,-7.228,1,0.0331,173.518,4,https://api.spotify.com/v1/tracks/7oxuKi7HdDrO9sDgDM8Jha,audio_features,spotify:track:7oxuKi7HdDrO9sDgDM8Jha,0.272,1
24,0.241,https://api.spotify.com/v1/audio-analysis/0lpDdBe2JRegRvSMucIPPk,0.428,208040,0.798,0lpDdBe2JRegRvSMucIPPk,0.00101,11,0.912,-4.952,0,0.0477,172.234,4,https://api.spotify.com/v1/tracks/0lpDdBe2JRegRvSMucIPPk,audio_features,spotify:track:0lpDdBe2JRegRvSMucIPPk,0.665,0
25,0.6,https://api.spotify.com/v1/audio-analysis/6YlEspFKoy5tAabfJClgoH,0.653,259527,0.799,6YlEspFKoy5tAabfJClgoH,0,6,0.0871,-8.069,0,0.147,123.126,4,https://api.spotify.com/v1/tracks/6YlEspFKoy5tAabfJClgoH,audio_features,spotify:track:6YlEspFKoy5tAabfJClgoH,0.96,0
26,0.0413,https://api.spotify.com/v1/audio-analysis/5v4mIpdr6I0WuX3mI7umWi,0.757,274720,0.785,5v4mIpdr6I0WuX3mI7umWi,0,7,0.225,-5.448,1,0.168,104.838,4,https://api.spotify.com/v1/tracks/5v4mIpdr6I0WuX3mI7umWi,audio_features,spotify:track:5v4mIpdr6I0WuX3mI7umWi,0.539,0
27,0.396,https://api.spotify.com/v1/audio-analysis/6xE6ZWzK1YDDSYzqOCoQlz,0.727,270067,0.537,6xE6ZWzK1YDDSYzqOCoQlz,0.000789,7,0.349,-9.785,1,0.0295,121.493,4,https://api.spotify.com/v1/tracks/6xE6ZWzK1YDDSYzqOCoQlz,audio_features,spotify:track:6xE6ZWzK1YDDSYzqOCoQlz,0.954,1
28,0.519,https://api.spotify.com/v1/audio-analysis/6W7c7B526zf3zAF3tptnyG,0.728,197640,0.441,6W7c7B526zf3zAF3tptnyG,0,0,0.146,-11.75,1,0.0498,120.023,4,https://api.spotify.com/v1/tracks/6W7c7B526zf3zAF3tptnyG,audio_features,spotify:track:6W7c7B526zf3zAF3tptnyG,0.638,1
29,0.0483,https://api.spotify.com/v1/audio-analysis/1DtaBRWy95a4QbeuIBJ4kd,0.514,217267,0.824,1DtaBRWy95a4QbeuIBJ4kd,0.00209,5,0.364,-4.809,1,0.0298,133.033,4,https://api.spotify.com/v1/tracks/1DtaBRWy95a4QbeuIBJ4kd,audio_features,spotify:track:1DtaBRWy95a4QbeuIBJ4kd,0.584,1
30,0.0622,https://api.spotify.com/v1/audio-analysis/27gWO3fhssjcQpBP2eJQ46,0.406,311853,0.545,27gWO3fhssjcQpBP2eJQ46,7.30E-06,4,0.276,-7.874,1,0.0311,110.411,4,https://api.spotify.com/v1/tracks/27gWO3fhssjcQpBP2eJQ46,audio_features,spotify:track:27gWO3fhssjcQpBP2eJQ46,0.225,1
31,0.274,https://api.spotify.com/v1/audio-analysis/3JbSdg0DUWx6pDhvXz1d3w,0.717,188440,0.671,3JbSdg0DUWx6pDhvXz1d3w,0,2,0.0856,-5.333,0,0.0464,162.018,4,https://api.spotify.com/v1/tracks/3JbSdg0DUWx6pDhvXz1d3w,audio_features,spotify:track:3JbSdg0DUWx6pDhvXz1d3w,0.618,1
32,0.0861,https://api.spotify.com/v1/audio-analysis/40WGuO9TozpLbnqZFhoCfB,0.602,203651,0.826,40WGuO9TozpLbnqZFhoCfB,0.132,8,0.364,-4.998,1,0.0476,195.079,3,https://api.spotify.com/v1/tracks/40WGuO9TozpLbnqZFhoCfB,audio_features,spotify:track:40WGuO9TozpLbnqZFhoCfB,0.79,1
33,0.0757,https://api.spotify.com/v1/audio-analysis/60sxanUUz1xmUAGIfEdQVM,0.72,315467,0.99,60sxanUUz1xmUAGIfEdQVM,7.03E-05,2,0.223,-4.796,0,0.0473,130.972,4,https://api.spotify.com/v1/tracks/60sxanUUz1xmUAGIfEdQVM,audio_features,spotify:track:60sxanUUz1xmUAGIfEdQVM,0.878,1
34,0.134,https://api.spotify.com/v1/audio-analysis/6kfIzUbfGxDC3XFnFSAiPm,0.757,201720,0.8,6kfIzUbfGxDC3XFnFSAiPm,0,1,0.0461,-5.216,1,0.0414,128.004,4,https://api.spotify.com/v1/tracks/6kfIzUbfGxDC3XFnFSAiPm,audio_features,spotify:track:6kfIzUbfGxDC3XFnFSAiPm,0.706,1
35,0.689,https://api.spotify.com/v1/audio-analysis/2qBirMakpTdz9ymxrZEyzg,0.679,160867,0.368,2qBirMakpTdz9ymxrZEyzg,1.02E-05,11,0.28,-15.449,0,0.0251,104.931,4,https://api.spotify.com/v1/tracks/2qBirMakpTdz9ymxrZEyzg,audio_features,spotify:track:2qBirMakpTdz9ymxrZEyzg,0.736,1
36,0.256,https://api.spotify.com/v1/audio-analysis/58ivxJSccwundFnvKKgXdf,0.62,251707,0.612,58ivxJSccwundFnvKKgXdf,4.68E-06,0,0.1,-5.328,1,0.31,184.981,4,https://api.spotify.com/v1/tracks/58ivxJSccwundFnvKKgXdf,audio_features,spotify:track:58ivxJSccwundFnvKKgXdf,0.721,1
37,0.102,https://api.spotify.com/v1/audio-analysis/0fzgd6DgpsSYg5igdOUGJR,0.624,271000,0.618,0fzgd6DgpsSYg5igdOUGJR,5.88E-06,11,0.0853,-5.586,0,0.123,169.844,4,https://api.spotify.com/v1/tracks/0fzgd6DgpsSYg5igdOUGJR,audio_features,spotify:track:0fzgd6DgpsSYg5igdOUGJR,0.849,1
38,0.0774,https://api.spotify.com/v1/audio-analysis/7IIXpz0VawmjNizwfGEaEy,0.914,306601,0.682,7IIXpz0VawmjNizwfGEaEy,0.053,6,0.0698,-7.266,0,0.0353,120.019,4,https://api.spotify.com/v1/tracks/7IIXpz0VawmjNizwfGEaEy,audio_features,spotify:track:7IIXpz0VawmjNizwfGEaEy,0.961,1
39,0.00991,https://api.spotify.com/v1/audio-analysis/5t3zwAabMvJIAxpk1Smc5K,0.673,285621,0.906,5t3zwAabMvJIAxpk1Smc5K,0.000326,0,0.0767,-4.392,1,0.0269,116.053,4,https://api.spotify.com/v1/tracks/5t3zwAabMvJIAxpk1Smc5K,audio_features,spotify:track:5t3zwAabMvJIAxpk1Smc5K,0.44,0
40,0.0396,https://api.spotify.com/v1/audio-analysis/3lynkOKoS6iINbzjMtNkpW,0.8,219813,0.757,3lynkOKoS6iINbzjMtNkpW,0,0,0.094,-7.56,1,0.0376,109.985,4,https://api.spotify.com/v1/tracks/3lynkOKoS6iINbzjMtNkpW,audio_features,spotify:track:3lynkOKoS6iINbzjMtNkpW,0.687,0
41,0.00147,https://api.spotify.com/v1/audio-analysis/3TilMZ5wdTBPrDYPNY9Kc8,0.744,341027,0.666,3TilMZ5wdTBPrDYPNY9Kc8,0,0,0.162,-7.213,1,0.0508,143.647,4,https://api.spotify.com/v1/tracks/3TilMZ5wdTBPrDYPNY9Kc8,audio_features,spotify:track:3TilMZ5wdTBPrDYPNY9Kc8,0.806,0
42,0.179,https://api.spotify.com/v1/audio-analysis/1CgFQp8NG8fYjhrkY181bu,0.738,188221,0.89,1CgFQp8NG8fYjhrkY181bu,0,6,0.11,-4.202,0,0.0545,111.974,4,https://api.spotify.com/v1/tracks/1CgFQp8NG8fYjhrkY181bu,audio_features,spotify:track:1CgFQp8NG8fYjhrkY181bu,0.908,1
43,0.401,https://api.spotify.com/v1/audio-analysis/4yccjrKPATYUka6Ck12YP2,0.524,343589,0.569,4yccjrKPATYUka6Ck12YP2,4.00E-05,4,0.106,-7.64,1,0.0317,81.983,3,https://api.spotify.com/v1/tracks/4yccjrKPATYUka6Ck12YP2,audio_features,spotify:track:4yccjrKPATYUka6Ck12YP2,0.181,0
44,0.0187,https://api.spotify.com/v1/audio-analysis/0vsJV5fa1FEUv1lL1otNjK,0.4,589453,0.932,0vsJV5fa1FEUv1lL1otNjK,0,0,0.858,-4.991,0,0.0428,142.549,4,https://api.spotify.com/v1/tracks/0vsJV5fa1FEUv1lL1otNjK,audio_features,spotify:track:0vsJV5fa1FEUv1lL1otNjK,0.613,0
45,0.412,https://api.spotify.com/v1/audio-analysis/3r58xW3uNdgIEOvoLhKzg8,0.514,354933,0.584,3r58xW3uNdgIEOvoLhKzg8,0,6,0.953,-11.113,0,0.128,136.496,4,https://api.spotify.com/v1/tracks/3r58xW3uNdgIEOvoLhKzg8,audio_features,spotify:track:3r58xW3uNdgIEOvoLhKzg8,0.414,0
46,0.123,https://api.spotify.com/v1/audio-analysis/5qQ4Y02GdU2l1tftLLnEpq,0.344,167693,0.481,5qQ4Y02GdU2l1tftLLnEpq,0,0,0.098,-9.972,0,0.0394,172.057,3,https://api.spotify.com/v1/tracks/5qQ4Y02GdU2l1tftLLnEpq,audio_features,spotify:track:5qQ4Y02GdU2l1tftLLnEpq,0.809,0
47,0.00966,https://api.spotify.com/v1/audio-analysis/7mzpuXilLhbYvpITeGfpHX,0.706,314312,0.864,7mzpuXilLhbYvpITeGfpHX,0.00451,2,0.35,-6.668,1,0.0403,130,4,https://api.spotify.com/v1/tracks/7mzpuXilLhbYvpITeGfpHX,audio_features,spotify:track:7mzpuXilLhbYvpITeGfpHX,0.396,1
48,0.159,https://api.spotify.com/v1/audio-analysis/1jlKdNbOA90rjnt88GJnwO,0.748,234133,0.538,1jlKdNbOA90rjnt88GJnwO,1.62E-06,0,0.167,-9.943,1,0.222,124.974,4,https://api.spotify.com/v1/tracks/1jlKdNbOA90rjnt88GJnwO,audio_features,spotify:track:1jlKdNbOA90rjnt88GJnwO,0.779,1
49,0.00881,https://api.spotify.com/v1/audio-analysis/2KAeQL9kskKK5NlbzOAgKO,0.692,201453,0.85,2KAeQL9kskKK5NlbzOAgKO,4.27E-06,5,0.34,-4.513,0,0.0307,115.074,4,https://api.spotify.com/v1/tracks/2KAeQL9kskKK5NlbzOAgKO,audio_features,spotify:track:2KAeQL9kskKK5NlbzOAgKO,0.865,0
50,0.102,https://api.spotify.com/v1/audio-analysis/74ChPldHeOja74nCnM9UD5,0.704,238147,0.762,74ChPldHeOja74nCnM9UD5,3.05E-05,0,0.0764,-5.54,1,0.0282,130.974,4,https://api.spotify.com/v1/tracks/74ChPldHeOja74nCnM9UD5,audio_features,spotify:track:74ChPldHeOja74nCnM9UD5,0.828,0
51,0.326,https://api.spotify.com/v1/audio-analysis/2R4uUwgfrFjT1kMGcPq6mp,0.529,266627,0.543,2R4uUwgfrFjT1kMGcPq6mp,0,8,0.108,-8.558,1,0.139,74.266,4,https://api.spotify.com/v1/tracks/2R4uUwgfrFjT1kMGcPq6mp,audio_features,spotify:track:2R4uUwgfrFjT1kMGcPq6mp,0.581,0
52,0.0375,https://api.spotify.com/v1/audio-analysis/06N1J1cWaQvxH4tYJIhihr,0.835,188933,0.638,06N1J1cWaQvxH4tYJIhihr,2.19E-06,1,0.107,-6.7,0,0.0371,108.018,4,https://api.spotify.com/v1/tracks/06N1J1cWaQvxH4tYJIhihr,audio_features,spotify:track:06N1J1cWaQvxH4tYJIhihr,0.604,1
53,0.195,https://api.spotify.com/v1/audio-analysis/1vJOxlrLRATPNwy0IkX76m,0.849,114625,0.503,1vJOxlrLRATPNwy0IkX76m,0.000242,0,0.18,-8.182,0,0.0791,119.985,4,https://api.spotify.com/v1/tracks/1vJOxlrLRATPNwy0IkX76m,audio_features,spotify:track:1vJOxlrLRATPNwy0IkX76m,0.426,0
54,0.787,https://api.spotify.com/v1/audio-analysis/2JjxYauF6kLgRNvWRkO2FD,0.552,202896,0.336,2JjxYauF6kLgRNvWRkO2FD,4.52E-06,10,0.086,-11.444,1,0.0317,131.909,4,https://api.spotify.com/v1/tracks/2JjxYauF6kLgRNvWRkO2FD,audio_features,spotify:track:2JjxYauF6kLgRNvWRkO2FD,0.46,1
55,0.893,https://api.spotify.com/v1/audio-analysis/5WCH1lyNbElrHCZ9m0GaKA,0.263,176227,0.294,5WCH1lyNbElrHCZ9m0GaKA,0.000157,7,0.539,-11.08,1,0.0361,197.615,4,https://api.spotify.com/v1/tracks/5WCH1lyNbElrHCZ9m0GaKA,audio_features,spotify:track:5WCH1lyNbElrHCZ9m0GaKA,0.536,1
56,0.279,https://api.spotify.com/v1/audio-analysis/36Pt0jUW1j5jNIyDChMlyP,0.415,532248,0.869,36Pt0jUW1j5jNIyDChMlyP,0,7,0.0578,-5.655,1,0.14,132.802,4,https://api.spotify.com/v1/tracks/36Pt0jUW1j5jNIyDChMlyP,audio_features,spotify:track:36Pt0jUW1j5jNIyDChMlyP,0.566,0
57,0.304,https://api.spotify.com/v1/audio-analysis/3pt33jcP1bE1N7zAZAJFbx,0.769,224630,0.765,3pt33jcP1bE1N7zAZAJFbx,0.000132,0,0.0428,-5.645,1,0.0433,101.011,4,https://api.spotify.com/v1/tracks/3pt33jcP1bE1N7zAZAJFbx,audio_features,spotify:track:3pt33jcP1bE1N7zAZAJFbx,0.899,0
58,0.0357,https://api.spotify.com/v1/audio-analysis/6D2bddIrBCiQWpmhvFIrb0,0.562,288347,0.604,6D2bddIrBCiQWpmhvFIrb0,0,0,0.608,-5.832,1,0.0238,75.947,4,https://api.spotify.com/v1/tracks/6D2bddIrBCiQWpmhvFIrb0,audio_features,spotify:track:6D2bddIrBCiQWpmhvFIrb0,0.525,1
59,0.042,https://api.spotify.com/v1/audio-analysis/3vdJCpXMV1KcJQk6vmOanm,0.689,207928,0.914,3vdJCpXMV1KcJQk6vmOanm,2.35E-06,9,0.273,-6.119,1,0.0818,102.984,4,https://api.spotify.com/v1/tracks/3vdJCpXMV1KcJQk6vmOanm,audio_features,spotify:track:3vdJCpXMV1KcJQk6vmOanm,0.633,0
60,0.496,https://api.spotify.com/v1/audio-analysis/3DzxzmZkNBxPeYcME8HKE0,0.818,253267,0.648,3DzxzmZkNBxPeYcME8HKE0,0.00368,3,0.0869,-7.38,1,0.0468,113.067,4,https://api.spotify.com/v1/tracks/3DzxzmZkNBxPeYcME8HKE0,audio_features,spotify:track:3DzxzmZkNBxPeYcME8HKE0,0.582,0
61,0.0386,https://api.spotify.com/v1/audio-analysis/5HRlDSuvJNWoqyhNq1dQHi,0.51,207573,0.729,5HRlDSuvJNWoqyhNq1dQHi,6.18E-05,0,0.0927,-6.884,1,0.0304,173.091,4,https://api.spotify.com/v1/tracks/5HRlDSuvJNWoqyhNq1dQHi,audio_features,spotify:track:5HRlDSuvJNWoqyhNq1dQHi,0.751,0
62,0.000352,https://api.spotify.com/v1/audio-analysis/2ocO2jTkLLijYOK1MCvGf3,0.726,251480,0.881,2ocO2jTkLLijYOK1MCvGf3,0.0181,1,0.0531,-5.375,1,0.0296,129.806,4,https://api.spotify.com/v1/tracks/2ocO2jTkLLijYOK1MCvGf3,audio_features,spotify:track:2ocO2jTkLLijYOK1MCvGf3,0.969,0
63,0.131,https://api.spotify.com/v1/audio-analysis/4N8CvIZVlCndbGxbp8J7nw,0.797,201467,0.873,4N8CvIZVlCndbGxbp8J7nw,0.000157,8,0.0647,-7.071,1,0.0334,127.052,4,https://api.spotify.com/v1/tracks/4N8CvIZVlCndbGxbp8J7nw,audio_features,spotify:track:4N8CvIZVlCndbGxbp8J7nw,0.967,1
64,0.116,https://api.spotify.com/v1/audio-analysis/7odQniwuBwQRemt2fr15Oy,0.546,203507,0.527,7odQniwuBwQRemt2fr15Oy,0,8,0.138,-5.101,1,0.0362,169.941,3,https://api.spotify.com/v1/tracks/7odQniwuBwQRemt2fr15Oy,audio_features,spotify:track:7odQniwuBwQRemt2fr15Oy,0.384,0
65,0.00106,https://api.spotify.com/v1/audio-analysis/5jGNQFJV7wIOb2lgXTlrcF,0.633,229213,0.883,5jGNQFJV7wIOb2lgXTlrcF,0,2,0.331,-6.058,1,0.0327,127.031,4,https://api.spotify.com/v1/tracks/5jGNQFJV7wIOb2lgXTlrcF,audio_features,spotify:track:5jGNQFJV7wIOb2lgXTlrcF,0.882,1
66,0.469,https://api.spotify.com/v1/audio-analysis/6p44ECg0eZ34NOT4wKSdmO,0.813,207800,0.802,6p44ECg0eZ34NOT4wKSdmO,2.69E-06,4,0.243,-5.184,1,0.0372,119.989,4,https://api.spotify.com/v1/tracks/6p44ECg0eZ34NOT4wKSdmO,audio_features,spotify:track:6p44ECg0eZ34NOT4wKSdmO,0.847,0
67,0.005,https://api.spotify.com/v1/audio-analysis/426axmvMoABM1EjYEeWjiz,0.59,204320,0.784,426axmvMoABM1EjYEeWjiz,0.00116,6,0.878,-9.228,0,0.0391,97.435,4,https://api.spotify.com/v1/tracks/426axmvMoABM1EjYEeWjiz,audio_features,spotify:track:426axmvMoABM1EjYEeWjiz,0.726,0
68,0.00681,https://api.spotify.com/v1/audio-analysis/5fc7u1TuL53FPkhr7g0yK4,0.84,224960,0.348,5fc7u1TuL53FPkhr7g0yK4,0,1,0.238,-7.254,0,0.0325,116.017,4,https://api.spotify.com/v1/tracks/5fc7u1TuL53FPkhr7g0yK4,audio_features,spotify:track:5fc7u1TuL53FPkhr7g0yK4,0.739,0
69,0.0141,https://api.spotify.com/v1/audio-analysis/5aVvVMwfFwu5JSoMFZojDE,0.815,342827,0.555,5aVvVMwfFwu5JSoMFZojDE,0.025,2,0.124,-11.751,1,0.0711,152.068,4,https://api.spotify.com/v1/tracks/5aVvVMwfFwu5JSoMFZojDE,audio_features,spotify:track:5aVvVMwfFwu5JSoMFZojDE,0.817,1
70,0.208,https://api.spotify.com/v1/audio-analysis/7Cr3T2wcUOQB62IwYjmeiN,0.555,242960,0.659,7Cr3T2wcUOQB62IwYjmeiN,0,9,0.955,-7.423,1,0.0372,80.051,4,https://api.spotify.com/v1/tracks/7Cr3T2wcUOQB62IwYjmeiN,audio_features,spotify:track:7Cr3T2wcUOQB62IwYjmeiN,0.414,0
71,0.214,https://api.spotify.com/v1/audio-analysis/6OpHDI8lRiqHLqmUIYUxVr,0.696,227736,0.848,6OpHDI8lRiqHLqmUIYUxVr,0,0,0.0987,-7.839,1,0.0602,102.038,4,https://api.spotify.com/v1/tracks/6OpHDI8lRiqHLqmUIYUxVr,audio_features,spotify:track:6OpHDI8lRiqHLqmUIYUxVr,0.898,1
72,0.000231,https://api.spotify.com/v1/audio-analysis/1moKeSb5S4eeFEwxy8l1vU,0.827,254041,0.91,1moKeSb5S4eeFEwxy8l1vU,4.93E-05,9,0.117,-6.266,0,0.0333,128.004,4,https://api.spotify.com/v1/tracks/1moKeSb5S4eeFEwxy8l1vU,audio_features,spotify:track:1moKeSb5S4eeFEwxy8l1vU,0.934,1
73,0.328,https://api.spotify.com/v1/audio-analysis/3JTojudk358K35jqtoQb8W,0.735,238000,0.628,3JTojudk358K35jqtoQb8W,0,11,0.182,-6.6,1,0.0342,110.044,4,https://api.spotify.com/v1/tracks/3JTojudk358K35jqtoQb8W,audio_features,spotify:track:3JTojudk358K35jqtoQb8W,0.553,0
74,0.249,https://api.spotify.com/v1/audio-analysis/4skDoyZokvPqxMDoDBViBY,0.802,259493,0.667,4skDoyZokvPqxMDoDBViBY,1.80E-06,2,0.0649,-6.06,1,0.0305,127.016,4,https://api.spotify.com/v1/tracks/4skDoyZokvPqxMDoDBViBY,audio_features,spotify:track:4skDoyZokvPqxMDoDBViBY,0.817,0
75,0.0011,https://api.spotify.com/v1/audio-analysis/27XmCr08fT0MCTPsB8AC2y,0.752,212280,0.587,27XmCr08fT0MCTPsB8AC2y,0.00125,7,0.0502,-5.362,1,0.144,122.013,4,https://api.spotify.com/v1/tracks/27XmCr08fT0MCTPsB8AC2y,audio_features,spotify:track:27XmCr08fT0MCTPsB8AC2y,0.427,1
76,0.184,https://api.spotify.com/v1/audio-analysis/6GnwzNky8Gh3zZsg0IkOvc,0.664,246307,0.669,6GnwzNky8Gh3zZsg0IkOvc,0,1,0.131,-6.59,1,0.0272,124.963,4,https://api.spotify.com/v1/tracks/6GnwzNky8Gh3zZsg0IkOvc,audio_features,spotify:track:6GnwzNky8Gh3zZsg0IkOvc,0.536,1
77,0.176,https://api.spotify.com/v1/audio-analysis/3UIENhLRdFIOuRan92cAQu,0.527,235627,0.859,3UIENhLRdFIOuRan92cAQu,0.0866,7,0.157,-6.685,1,0.0687,74.214,4,https://api.spotify.com/v1/tracks/3UIENhLRdFIOuRan92cAQu,audio_features,spotify:track:3UIENhLRdFIOuRan92cAQu,0.443,1
78,0.17,https://api.spotify.com/v1/audio-analysis/2dD5xdBYHjBxZMDUvZLei3,0.729,259400,0.664,2dD5xdBYHjBxZMDUvZLei3,0.0011,3,0.126,-7.048,1,0.0451,91.98,4,https://api.spotify.com/v1/tracks/2dD5xdBYHjBxZMDUvZLei3,audio_features,spotify:track:2dD5xdBYHjBxZMDUvZLei3,0.79,0
79,0.235,https://api.spotify.com/v1/audio-analysis/3AMAkIZ519XYScbSg5YL58,0.58,177485,0.81,3AMAkIZ519XYScbSg5YL58,0,5,0.361,-4.362,1,0.0475,89.953,4,https://api.spotify.com/v1/tracks/3AMAkIZ519XYScbSg5YL58,audio_features,spotify:track:3AMAkIZ519XYScbSg5YL58,0.684,1
80,0.362,https://api.spotify.com/v1/audio-analysis/6h3dp9mCMOOcwKZcJZBUn1,0.564,284827,0.685,6h3dp9mCMOOcwKZcJZBUn1,0,4,0.0932,-7.98,1,0.0394,89.893,4,https://api.spotify.com/v1/tracks/6h3dp9mCMOOcwKZcJZBUn1,audio_features,spotify:track:6h3dp9mCMOOcwKZcJZBUn1,0.567,0
81,0.152,https://api.spotify.com/v1/audio-analysis/7pCKVIqBBWTwNfbQZEHsOG,0.633,271627,0.585,7pCKVIqBBWTwNfbQZEHsOG,0,1,0.0953,-9.089,1,0.0401,74.998,4,https://api.spotify.com/v1/tracks/7pCKVIqBBWTwNfbQZEHsOG,audio_features,spotify:track:7pCKVIqBBWTwNfbQZEHsOG,0.771,1
82,0.0704,https://api.spotify.com/v1/audio-analysis/5Rp8yqtVM524IiVaMQViAc,0.728,266573,0.878,5Rp8yqtVM524IiVaMQViAc,0,6,0.97,-5.725,0,0.0401,98.012,4,https://api.spotify.com/v1/tracks/5Rp8yqtVM524IiVaMQViAc,audio_features,spotify:track:5Rp8yqtVM524IiVaMQViAc,0.661,1
83,0.79,https://api.spotify.com/v1/audio-analysis/3dy3Bwz5w5eenJz1R5KWo6,0.681,243627,0.71,3dy3Bwz5w5eenJz1R5KWo6,0.000723,7,0.672,-5.276,0,0.0564,199.974,4,https://api.spotify.com/v1/tracks/3dy3Bwz5w5eenJz1R5KWo6,audio_features,spotify:track:3dy3Bwz5w5eenJz1R5KWo6,0.84,1
84,0.622,https://api.spotify.com/v1/audio-analysis/5oQadhkuEdEhtdVn0QceyZ,0.734,280667,0.594,5oQadhkuEdEhtdVn0QceyZ,0,2,0.094,-7.006,1,0.0252,104.043,4,https://api.spotify.com/v1/tracks/5oQadhkuEdEhtdVn0QceyZ,audio_features,spotify:track:5oQadhkuEdEhtdVn0QceyZ,0.573,1
85,0.381,https://api.spotify.com/v1/audio-analysis/2Y9vXDRT78bFUiu07aYVwp,0.761,285068,0.734,2Y9vXDRT78bFUiu07aYVwp,0.000145,0,0.0658,-6.379,0,0.029,114.991,4,https://api.spotify.com/v1/tracks/2Y9vXDRT78bFUiu07aYVwp,audio_features,spotify:track:2Y9vXDRT78bFUiu07aYVwp,0.976,1
86,0.175,https://api.spotify.com/v1/audio-analysis/31qv8lJQSRPo2WvTEMjFV4,0.66,214784,0.913,31qv8lJQSRPo2WvTEMjFV4,5.08E-06,11,0.0325,-6.593,0,0.0429,102.97,4,https://api.spotify.com/v1/tracks/31qv8lJQSRPo2WvTEMjFV4,audio_features,spotify:track:31qv8lJQSRPo2WvTEMjFV4,0.888,0
87,0.14,https://api.spotify.com/v1/audio-analysis/3IyPnNX142pvWx6D5CiimD,0.8,235424,0.681,3IyPnNX142pvWx6D5CiimD,0,2,0.0831,-4.076,1,0.0912,92.027,4,https://api.spotify.com/v1/tracks/3IyPnNX142pvWx6D5CiimD,audio_features,spotify:track:3IyPnNX142pvWx6D5CiimD,0.637,0
88,0.115,https://api.spotify.com/v1/audio-analysis/6iRkrVOhCjgKFB2cBWnx4M,0.648,206133,0.659,6iRkrVOhCjgKFB2cBWnx4M,0.000307,2,0.19,-6.369,1,0.0259,106.196,4,https://api.spotify.com/v1/tracks/6iRkrVOhCjgKFB2cBWnx4M,audio_features,spotify:track:6iRkrVOhCjgKFB2cBWnx4M,0.532,1
89,0.668,https://api.spotify.com/v1/audio-analysis/0vRUSNErilFJFxlSwIOCAH,0.576,227680,0.419,0vRUSNErilFJFxlSwIOCAH,0.000147,9,0.108,-8.949,0,0.0259,138.017,4,https://api.spotify.com/v1/tracks/0vRUSNErilFJFxlSwIOCAH,audio_features,spotify:track:0vRUSNErilFJFxlSwIOCAH,0.119,1
90,0.745,https://api.spotify.com/v1/audio-analysis/1mrvcfx5u1HhpKDiEqBYFn,0.485,203773,0.731,1mrvcfx5u1HhpKDiEqBYFn,0,4,0.332,-6.001,1,0.0906,126.823,4,https://api.spotify.com/v1/tracks/1mrvcfx5u1HhpKDiEqBYFn,audio_features,spotify:track:1mrvcfx5u1HhpKDiEqBYFn,0.686,0
91,0.127,https://api.spotify.com/v1/audio-analysis/383tRHxXD4SQhbgfeQlqgz,0.615,205222,0.777,383tRHxXD4SQhbgfeQlqgz,0,6,0.052,-5.691,1,0.0589,159.991,4,https://api.spotify.com/v1/tracks/383tRHxXD4SQhbgfeQlqgz,audio_features,spotify:track:383tRHxXD4SQhbgfeQlqgz,0.745,0
92,0.335,https://api.spotify.com/v1/audio-analysis/6ijh6CO529euKaq3YfSuCZ,0.729,255200,0.709,6ijh6CO529euKaq3YfSuCZ,0.000288,9,0.0918,-9.166,1,0.0258,117.693,4,https://api.spotify.com/v1/tracks/6ijh6CO529euKaq3YfSuCZ,audio_features,spotify:track:6ijh6CO529euKaq3YfSuCZ,0.701,1
93,0.482,https://api.spotify.com/v1/audio-analysis/1ZfvarjhFP2g3QgHyg63CS,0.577,306077,0.484,1ZfvarjhFP2g3QgHyg63CS,1.32E-05,9,0.124,-12.526,1,0.0406,74.479,4,https://api.spotify.com/v1/tracks/1ZfvarjhFP2g3QgHyg63CS,audio_features,spotify:track:1ZfvarjhFP2g3QgHyg63CS,0.541,0
94,0.0626,https://api.spotify.com/v1/audio-analysis/3KG7lAgwIcbeJM7A4B3moW,0.774,229878,0.726,3KG7lAgwIcbeJM7A4B3moW,7.50E-06,4,0.104,-8.235,0,0.0621,103.979,4,https://api.spotify.com/v1/tracks/3KG7lAgwIcbeJM7A4B3moW,audio_features,spotify:track:3KG7lAgwIcbeJM7A4B3moW,0.923,0
95,0.486,https://api.spotify.com/v1/audio-analysis/3SoeCrP8pTlXIekc4c710t,0.852,207332,0.417,3SoeCrP8pTlXIekc4c710t,0.00514,7,0.122,-11.491,1,0.0643,110.947,4,https://api.spotify.com/v1/tracks/3SoeCrP8pTlXIekc4c710t,audio_features,spotify:track:3SoeCrP8pTlXIekc4c710t,0.657,0
96,0.721,https://api.spotify.com/v1/audio-analysis/33ClFkt1EukJTpKZNefVAG,0.652,238667,0.576,33ClFkt1EukJTpKZNefVAG,0,9,0.183,-6.057,1,0.026,98.069,3,https://api.spotify.com/v1/tracks/33ClFkt1EukJTpKZNefVAG,audio_features,spotify:track:33ClFkt1EukJTpKZNefVAG,0.228,0
